,Unnamed: 0,FacultyID,DepartmentCode,EntryTypeID,TCAS,HomeRegion,SchoolRegionNameEng,EntryGPA,GPAX,GPA_Eng,GPA_Math,GPA_Sci,GPA_Sco,Q1,Q3,Q4,Q5,Q6,Q8,Q9,Q12,Q13,Q19,Q20,Q21,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Status
8215,12212,25,2503,29,1,1,1,3.253043206,3.9,3.8,3.88,3.85,4,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Not MFU student
8217,12217,17,1701,29,1,0,0,3.253043206,3.81,3.92,3.75,3.64,4,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,Not MFU student
8218,12218,10,1006,29,1,0,0,3.253043206,3.26,4,2.68,2.94,3.83,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,Not MFU student
8219,12220,13,1306,29,1,0,0,3.253043206,2.91,3.24,2.19,2.68,3.63,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,Not MFU student
8224,12225,12,1210,29,1,0,0,3.253043206,3.51,3.47,3.06,3.36,4,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,Not MFU student
8227,12229,25,2501,29,1,0,0,3.253043206,3.1,3.35,2.23,2.88,3.84,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,Not MFU student
8229,12231,11,1102,29,1,0,0,3.253043206,2.72,3.03,2.22,2.16,3.18,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,Not MFU student
8233,12235,24,2403,29,1,0,0,3.253043206,3.8,3.9,3.69,3.66,3.7,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,Not MFU student
8235,12238,12,1210,29,1,1,1,3.253043206,3.64,3.77,3.07,3.5,3.91,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,Not MFU student
8238,12244,17,1703,29,1,1,1,3.253043206,3.05,3.37,2.12,3,3.08,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,Not MFU student
8241,12249,17,1701,29,1,1,1,3.253043206,3.57,3.92,3.05,3.36,3.91,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,Not MFU student
8242,12257,10,1006,29,1,0,0,3.253043206,3.33,3.25,2.37,3.5,3.6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,Not MFU student
8246,12264,12,1210,29,1,0,0,3.253043206,3.58,3.3,2.7,3.2,3.7,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,Not MFU student
8248,12266,24,2404,29,1,0,0,3.253043206,3.4,3.58,2.3,2.95,3.44,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Not MFU student
8250,12270,24,2403,29,1,1,1,3.253043206,3.14,3.03,2.2,3.3,3.23,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,Not MFU student
8252,12272,25,2501,29,1,1,1,3.253043206,3.11,3.1,2.93,2.87,3.33,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Not MFU student
8255,12277,18,1807,29,1,0,0,3.253043206,2.75,3.23,2.33,2.83,2.06,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,Not MFU student
8256,12278,16,1601,29,1,0,0,3.253043206,3.21,3.27,2.93,2.84,3.62,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,Not MFU student
8261,12284,25,2501,29,1,0,0,3.253043206,3.55,3.24,3.51,3.48,3.75,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,Not MFU student
8263,12286,17,1701,29,1,0,0,3.253043206,3.5,3.65,2.61,3.39,3.94,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,Not MFU student
8266,12291,25,2503,29,1,0,0,3.253043206,3.52,3.73,3.46,3.14,3.94,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,Not MFU student
8272,12302,24,2402,29,1,0,0,3.253043206,3.25,3.17,2.4,3.25,3.15,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,Not MFU student
8273,12303,25,2503,29,1,1,1,3.253043206,3.3,3.89,2.92,2.59,3.94,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,Not MFU student
8274,12304,24,2403,29,1,0,0,3.253043206,2.86,3.16,1.64,1.85,2.23,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,Not MFU student
8275,12306,12,1202,29,1,0,0,3.253043206,3.5,3.33,3.35,3.79,3.4,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,Not MFU student
8276,12307,18,1807,29,1,0,0,3.253043206,2.82,3,2.1,2.43,3.52,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,Not MFU student
8277,12308,18,1807,29,1,0,0,3.253043206,2.29,2.7,1.8,1.8,2.69,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,Not MFU student
8278,12312,13,1306,29,1,0,0,3.253043206,3.37,2.96,2.34,3.7,3.74,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,Not MFU student
8280,12314,16,1601,29,1,1,1,3.253043206,3.64,3.72,2.9,3.58,3.86,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,Not MFU student
8281,12316,24,2403,29,1,0,0,3.253043206,3.48,3.59,2.3,3,3.68,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,Not MFU student
8283,12318,24,2403,29,1,0,0,3.253043206,2.64,2.77,1.79,1.83,2.52,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,Not MFU student
8285,12321,12,1201,29,1,0,0,3.253043206,3.02,2.93,3,2.65,3.19,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,Not MFU student
8288,12325,13,1305,29,1,1,1,3.253043206,3.12,3.64,2.86,2.62,3.66,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,Not MFU student
8293,12330,10,1006,29,1,1,1,3.253043206,3.6,4,3.46,3.34,3.92,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,Not MFU student
8295,12332,23,2301,29,1,0,0,3.253043206,3.71,3.9,2.8,3.4,3.6,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,Not MFU student
8297,12334,23,2301,29,1,0,0,3.253043206,3.53,3.7,2.96,3.57,3.88,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,Not MFU student
8298,12335,18,1804,29,1,0,0,3.253043206,2.75,2.85,2.24,2.49,3.45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Not MFU student
8299,12336,25,2503,29,1,0,0,3.253043206,3.2,3,2.23,3.21,3.81,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,Not MFU student
8301,12338,10,1006,29,1,0,0,3.253043206,3.51,3.45,3.13,3.45,3.79,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,Not MFU student
8303,12340,17,1701,29,1,1,1,3.253043206,3.98,4,3.96,3.98,4,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,Not MFU student
8304,12341,17,1701,29,1,0,0,3.253043206,3.95,4,4,3.94,3.92,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,Not MFU student
8306,12343,25,2501,29,1,0,0,3.253043206,2.9,2.2,2.18,2.76,3.72,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not MFU student
8307,12346,13,1306,29,1,0,0,3.253043206,2.45,2.86,2.43,1.45,3.13,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Not MFU student
8310,12349,24,2403,29,1,0,0,3.253043206,3.53,3.18,3.2,3.71,3.77,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Not MFU student
8311,12350,24,2402,29,1,0,0,3.253043206,3.55,3.73,2.7,3.25,3.39,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Not MFU student
8314,12353,25,2503,29,1,1,1,3.253043206,3.38,3.37,2.9,3.09,3.88,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,Not MFU student
8317,12356,17,1701,29,1,0,0,3.253043206,3.66,3.79,3.14,3.59,4,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,Not MFU student
8318,12357,24,2403,29,1,1,1,3.253043206,3.75,3.91,3.7,3,3.72,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,Not MFU student
8320,12361,18,1807,29,1,0,0,3.253043206,2.87,2.46,2.95,3,2.61,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,Not MFU student
8322,12363,17,1701,29,1,1,1,3.253043206,3.1,3.47,2.51,3.02,3.02,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,Not MFU student
8323,12364,17,1701,29,1,0,0,3.253043206,3.52,3.83,3.46,3.12,3.38,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,Not MFU student
8330,12373,11,1112,29,1,0,0,3.253043206,2.5,2.6,2.26,2.16,2.58,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,Not MFU student
8331,12374,18,1807,29,1,0,0,3.253043206,2.23,2.23,1.98,1.9,2.61,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,Not MFU student
8334,12377,12,1205,29,1,1,1,3.253043206,3.19,3.06,2.75,3.24,3.41,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,Not MFU student
8336,12379,24,2403,29,1,0,0,3.253043206,3.17,3,2.94,2.9,3.42,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,Not MFU student
8338,12381,10,1006,29,1,0,0,3.253043206,3.45,3.74,3.03,2.5,3.76,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Not MFU student
8343,12388,10,1006,29,1,1,1,3.253043206,3.05,2.77,2.73,2.85,3.14,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,Not MFU student
8344,12389,24,2404,29,1,0,0,3.253043206,3.83,3.92,3.2,3.78,3.91,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,Not MFU student
8346,12393,11,1102,29,1,0,0,3.253043206,2.64,2.3,2.46,1.94,2.85,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,Not MFU student
8347,12394,24,2404,29,1,0,0,3.253043206,3.53,3.73,2.7,2.87,3.54,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Not MFU student
8348,12395,12,1201,29,1,0,0,3.253043206,3.01,3,2.9,2.4,3.6,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,Not MFU student
8351,12398,25,2503,29,1,1,1,3.253043206,3.63,3.45,3.56,3.55,3.84,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,Not MFU student
8353,12403,10,1006,29,1,0,0,3.253043206,3.48,4,2.77,3.41,3.76,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Not MFU student
8354,12404,18,1807,29,1,0,0,3.253043206,2.44,2.65,1.86,2.15,2.75,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,Not MFU student
8358,12408,10,1006,29,1,1,1,3.253043206,3.76,3.97,2.1,3.67,3.77,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,Not MFU student
8360,12410,24,2401,29,1,0,0,3.253043206,3.32,3.51,1.9,2.87,3.47,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,Not MFU student
8366,12419,13,1501,29,1,0,0,3.253043206,2.48,2,2.03,2.24,3.22,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,Not MFU student
8383,12439,17,1701,29,1,0,0,3.253043206,3.69,3.95,3.56,3.56,3.85,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,Not MFU student
8384,12440,10,1006,29,1,0,0,3.253043206,3.09,2.84,2.16,2.83,3.26,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,Not MFU student
8388,12445,16,1601,29,1,1,1,3.253043206,3.28,3.78,1.7,3.45,4,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,Not MFU student
8393,12453,17,1701,29,1,0,0,3.253043206,3.3,3.74,2.88,2.73,3.94,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,Not MFU student
8395,12456,12,1210,29,1,0,0,3.253043206,3.5,3.54,2.32,3.92,3.61,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Not MFU student
8398,12461,10,1006,29,1,1,1,3.253043206,3.36,3.84,2.73,3.12,3.94,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,Not MFU student
8399,12462,24,2401,29,1,0,0,3.253043206,3.44,3.34,2.3,3.22,3.67,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,Not MFU student
8402,12465,18,1807,29,1,0,0,3.253043206,2.88,3.3,1.5,2.44,3.8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,Not MFU student
8403,12466,12,1210,29,1,0,0,3.253043206,3.19,4,2.7,2.54,3.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,Not MFU student
8406,12469,24,2403,29,1,0,0,3.253043206,3.44,3.61,2.3,3.1,3.42,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,Not MFU student
8408,12472,10,1006,29,1,0,0,3.253043206,3.69,3.91,3.87,3.75,3.47,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,Not MFU student
8410,12475,12,1209,29,1,0,0,3.253043206,3.43,3.12,3.38,3.25,3.73,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Not MFU student
8413,12478,13,1306,29,1,0,0,3.253043206,2.92,3.39,1.86,2.3,2.7,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,Not MFU student
8416,12482,12,1205,29,1,1,1,3.253043206,2.52,2.45,2.85,2.2,2.23,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,Not MFU student
8417,12483,18,1807,29,1,1,1,3.253043206,2.85,2.44,2.46,2.87,3.29,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,Not MFU student
8421,12487,17,1701,29,1,0,0,3.253043206,3.93,3.97,3.96,3.87,3.97,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,Not MFU student
8426,12492,17,1701,29,1,0,0,3.253043206,2.68,2.81,2.08,2.32,3.43,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,Not MFU student
8429,12495,11,1112,29,1,1,1,3.253043206,3.81,3.85,3.94,3.75,3.52,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,Not MFU student
8430,12496,12,1210,29,1,0,0,3.253043206,2.84,2.6,1.7,1,0.7,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,Not MFU student
8431,12497,24,2404,29,1,0,0,3.253043206,3.64,3.74,2.3,3.9,3.72,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,Not MFU student
8433,12500,25,2503,29,1,0,0,3.253043206,3.63,3.66,3.58,3.2,4,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,Not MFU student
8436,12503,23,2301,29,1,0,0,3.253043206,3.8,3.76,3.64,4,3.6,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,Not MFU student
8437,12506,13,1306,29,1,0,0,3.253043206,3.34,4,3.05,3,4,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,Not MFU student
8440,12509,12,1209,29,1,1,1,3.253043206,3.75,3.61,3.86,3.91,3.68,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,Not MFU student
8443,12513,18,1807,29,1,0,0,3.253043206,2.96,2.23,2.3,3.5,3.15,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,Not MFU student
8444,12514,17,1701,29,1,0,0,3.253043206,3.1,2.34,2.53,3.41,2.62,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,Not MFU student
8445,12516,13,1306,29,1,0,0,3.253043206,2.42,2.32,1.84,1.86,3.23,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,Not MFU student
8446,12518,25,2503,29,1,0,0,3.253043206,3.02,3.9,1.53,2.66,3.8,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,Not MFU student
8448,12520,10,1006,29,1,0,0,3.253043206,3.92,4,3.72,3.94,4,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,Not MFU student
8453,12526,18,1807,29,1,0,0,3.253043206,1.75,1.3,1.4,1.15,2.08,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Not MFU student
8454,12527,18,1807,29,1,0,0,3.253043206,3.48,3.4,2.76,3.26,3.73,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,Not MFU student
8458,12532,23,2301,29,1,1,1,3.253043206,3.7,4,2.98,3.83,3.79,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,Not MFU student
8459,12533,12,1203,29,1,0,0,3.253043206,3.79,3.9,3.82,3.58,3.94,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,Not MFU student
8460,12534,24,2403,29,1,1,1,3.253043206,3.06,3.15,2.1,2.42,3,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,Not MFU student
8461,12535,25,2503,29,1,0,0,3.253043206,3.05,3.5,1.76,3.07,3.55,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,Not MFU student
8462,12536,25,2503,29,1,0,0,3.253043206,3.92,3.93,3.88,3.93,3.91,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,Not MFU student
8464,12540,18,1807,29,1,1,0,3.253043206,3.67,2,3.5,4,4,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Not MFU student
8467,12543,12,1203,29,1,0,0,3.253043206,2.85,3.38,2.98,2.08,3.22,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,Not MFU student
8470,12548,18,1807,29,1,0,0,3.253043206,2.63,2.67,1.83,2.23,3.42,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,Not MFU student
8471,12549,17,1701,29,1,1,1,3.253043206,3.75,3.63,3.9,3.69,3.56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Not MFU student
8476,12554,25,2501,29,1,0,0,3.253043206,2.94,3.29,2.46,2.53,3.27,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Not MFU student
8478,12558,10,1006,29,1,1,1,3.253043206,3.37,4,3.01,3.09,3.83,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,Not MFU student
8480,12562,18,1807,29,1,0,0,3.253043206,2.09,1.7,2,2.5,2.35,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,Not MFU student
8482,12564,24,2402,29,1,0,0,3.253043206,3.24,3.08,3.08,3.66,3.46,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,Not MFU student
8486,12568,13,1301,29,1,1,1,3.253043206,3.7,3.63,3.6,3.56,3.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Not MFU student
8490,12712,18,1807,29,2,0,0,3.253043206,2.83,3.28,2.36,2.04,3.76,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,Not MFU student
8491,12714,24,2401,29,2,0,0,3.253043206,3.61,3.76,2.9,2.9,3.56,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,Not MFU student
8493,12717,18,1804,29,2,1,1,3.253043206,2.98,3.44,2.05,2.75,3.44,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,Not MFU student
8495,12721,12,1205,29,2,1,1,3.253043206,3.42,3.26,2.7,3.2,3.91,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,Not MFU student
8504,12733,23,2301,29,2,1,1,3.253043206,3.19,3.37,2.22,3.16,3.38,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,Not MFU student
8507,12738,25,2503,29,2,0,0,3.253043206,3.67,3.5,3.8,3.74,3.81,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,Not MFU student
8510,12741,10,1006,29,2,1,1,3.253043206,3.23,3.91,2.64,2.94,3.35,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,Not MFU student
8511,12742,18,1807,29,2,0,0,3.253043206,2.79,2.6,2.03,2.4,3.02,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,Not MFU student
8512,12743,10,1006,29,2,0,0,3.253043206,3.64,3.86,2.38,3.6,3.55,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,Not MFU student
8515,12746,18,1807,29,2,0,0,3.253043206,3.39,2.7,2.3,3.6,3.57,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,Not MFU student
8521,12752,12,1210,29,2,1,1,3.253043206,3.95,3.91,4,4,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Not MFU student
8522,12753,17,1703,29,2,0,0,3.253043206,3.4,3,3.6,3.2,3.55,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,Not MFU student
8523,12754,25,2503,29,2,0,0,3.253043206,3.5,3.47,3.28,3.21,3.69,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,Not MFU student
8525,12756,23,2301,29,2,0,0,3.253043206,2.1,1.94,1.1,1.9,2.47,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,Not MFU student
8526,12757,12,1210,29,2,0,0,3.253043206,2.98,3.58,2.4,2.45,3.25,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,Not MFU student
8529,12761,12,1210,29,2,0,0,3.253043206,3.15,2.97,2.68,1.9,3.34,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,Not MFU student
8530,12762,23,2301,29,2,0,0,3.253043206,3.77,3.6,3.28,3,3.85,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,Not MFU student
8531,12763,17,1703,29,2,1,1,3.253043206,3.66,3.07,3.67,3.58,3.92,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,Not MFU student
8533,12765,24,2403,29,2,0,0,3.253043206,3.52,3.06,2.87,3.7,3.86,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,Not MFU student
8535,12767,24,2401,29,2,0,0,3.253043206,3.32,3.45,1.8,2.7,3.08,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,Not MFU student
8536,12768,14,1407,29,2,1,1,3.253043206,2.9,3.8,2.39,2.52,3.22,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,Not MFU student
8537,12769,18,1807,29,2,1,1,3.253043206,3.44,3.35,3.1,3.3,3.42,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,Not MFU student
8544,12779,25,2501,29,2,0,0,3.253043206,3.54,3.52,3.24,3.25,3.9,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,Not MFU student
8546,12781,10,1006,29,2,0,0,3.253043206,3.84,4,3.81,3.68,4,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,Not MFU student
8548,12783,10,1006,29,2,1,1,3.253043206,2.74,3.28,1.43,2.34,3.5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,Not MFU student
8552,12788,12,1210,29,2,1,0,3.253043206,3.05,3.18,2.53,2.76,3.63,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,Not MFU student
8553,12789,13,1306,29,2,0,0,3.253043206,3.34,3.4,2.83,3.21,3.67,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,Not MFU student
8557,12793,12,1210,29,2,0,0,3.253043206,3.18,3.19,3,2.8,3.25,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,Not MFU student
8560,12798,10,1006,29,2,0,0,3.253043206,3.42,3.7,2.58,3.25,3.57,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,Not MFU student
8561,12799,14,1407,29,2,0,0,3.253043206,2.31,2.15,1.7,1.86,2.83,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,Not MFU student
8564,12802,12,1205,29,2,0,0,3.253043206,3.19,3.48,2.84,2.88,3.72,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Not MFU student
8569,12807,12,1209,29,2,1,1,3.253043206,3.42,3.51,2.95,3.33,3.52,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Not MFU student
